total_calls,total_whatsapp_messages,total_emails,email_opened,whatsapp_replied,form_completion_percentage,response_time_hours,days_since_last_interaction,days_in_inquiry_stage,days_in_engagement_stage,days_in_application_stage,days_in_verification_stage,counselor_id,converted,days_to_convert,lead_month,lead_quarter,lead_year,lead_dayofweek,source_facebook,source_google_ads,source_referral,source_walk_in,source_website,course_interest_B.Com,course_interest_B.Tech CS,course_interest_BBA,course_interest_M.Tech,course_interest_MBA,city_Bangalore,city_Chennai,city_Delhi,city_Hyderabad,city_Mumbai,city_Pune,current_stage_admission,current_stage_application,current_stage_engagement,current_stage_enrollment,current_stage_inquiry,current_stage_payment,current_stage_verification,total_touchpoints,engagement_ratio,total_pipeline_days,is_fast_responder,is_dormant,form_tier
3,3,2,1,0,32,47.6,20,9,1,10,3,3,0,0.0,12,4,2023,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,8,0.1111111111111111,23,0,0,0
4,0,2,1,0,64,40.6,19,1,9,1,2,3,0,0.0,4,2,2024,6,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,0.14285714285714285,13,0,0,1
0,0,1,0,0,38,37.7,10,18,13,1,2,7,0,0.0,9,3,2024,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,34,0,0,1
2,5,4,0,0,38,42.0,13,10,15,3,0,8,0,0.0,8,3,2023,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11,0.0,28,0,0,1
4,1,1,0,1,37,13.8,5,20,6,9,2,5,0,0.0,6,2,2025,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6,0.14285714285714285,37,1,0,1
2,1,2,1,0,23,36.4,25,17,3,2,7,9,0,0.0,10,4,2023,4,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,0.16666666666666666,29,0,0,0
3,3,0,0,1,12,36.4,6,19,0,8,5,7,1,58.0,6,2,2025,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,0.14285714285714285,32,0,0,0
3,0,0,0,0,0,39.5,13,12,8,9,3,3,0,0.0,11,4,2025,6,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0.0,32,0,0,0
1,1,0,0,0,16,24.8,9,14,15,10,4,10,0,0.0,7,3,2025,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0.0,43,0,0,0
3,2,0,0,1,17,36.4,13,6,1,7,2,5,0,0.0,11,4,2023,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0.16666666666666666,16,0,0,0
6,5,3,0,0,8,57.7,25,13,4,6,1,10,0,0.0,6,2,2025,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,14,0.0,24,0,0,0
3,7,2,1,0,0,38.1,9,6,12,7,5,10,1,65.0,6,2,2024,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,12,0.07692307692307693,30,0,0,0
0,0,2,1,0,41,34.3,0,11,7,2,1,3,0,0.0,1,1,2024,5,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0.3333333333333333,21,0,0,1
4,12,2,1,0,68,53.1,23,10,3,3,2,7,1,88.0,12,4,2024,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18,0.05263157894736842,18,0,0,2
5,8,1,0,0,55,64.2,28,18,1,1,7,2,0,0.0,9,3,2025,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,14,0.0,27,0,0,1
5,5,3,1,1,31,41.4,18,20,1,3,7,3,0,0.0,5,2,2023,3,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,13,0.14285714285714285,31,0,0,0
0,2,0,0,1,29,50.8,2,17,12,10,3,4,0,0.0,7,3,2025,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0.3333333333333333,42,0,0,0
0,0,0,0,0,11,27.2,14,7,8,2,6,4,0,0.0,11,4,2025,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,23,0,0,0
4,0,1,1,0,31,55.0,6,11,10,8,5,10,1,66.0,6,2,2023,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,5,0.16666666666666666,34,0,0,0
3,2,0,0,1,9,59.2,24,2,14,6,6,2,0,0.0,2,1,2025,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,0.16666666666666666,28,0,0,0
6,5,3,0,1,52,36.4,9,15,8,4,2,8,0,0.0,1,1,2024,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,14,0.06666666666666667,29,0,0,1
1,1,0,0,1,13,57.1,4,7,5,10,1,8,0,0.0,4,2,2024,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0.3333333333333333,23,0,0,0
8,12,5,1,1,93,28.4,24,16,0,2,1,7,1,44.0,11,4,2024,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,25,0.07692307692307693,19,0,0,2
1,0,1,0,0,0,48.6,22,19,6,5,4,8,0,0.0,5,2,2023,5,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0.0,34,0,0,0
0,0,0,0,0,4,68.6,25,4,4,4,0,7,1,71.0,9,3,2023,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,12,0,0,0
3,6,0,0,1,21,30.1,14,18,4,2,6,7,0,0.0,2,1,2024,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9,0.1,30,0,0,0
1,1,0,0,0,0,30.5,7,20,15,1,3,2,0,0.0,9,3,2023,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0.0,39,0,0,0
0,0,3,1,0,25,36.4,16,4,2,7,5,3,0,0.0,6,2,2025,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0.25,18,0,0,0
1,0,2,0,0,22,2.7,0,14,8,5,6,4,0,0.0,4,2,2024,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0.0,33,1,0,0
3,6,2,0,1,7,54.2,14,17,15,5,6,2,0,0.0,7,3,2024,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,11,0.08333333333333333,43,0,0,0
6,1,4,0,0,35,36.4,23,4,4,9,6,1,1,57.0,3,1,2025,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0.0,23,0,0,1
9,9,3,1,1,89,28.6,25,5,13,1,3,7,1,66.0,10,4,2024,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,21,0.09090909090909091,22,0,0,2
5,7,2,1,0,48,12.3,23,0,6,8,2,2,1,71.0,9,3,2025,4,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14,0.06666666666666667,16,1,0,1
0,0,0,0,0,30,49.5,6,4,15,4,7,10,0,0.0,1,1,2025,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,30,0,0,0
9,14,4,0,1,42,43.7,2,5,14,4,2,1,1,49.0,9,3,2025,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,27,0.03571428571428571,25,0,0,1
3,5,3,0,1,30,36.4,25,11,13,9,1,1,1,28.0,11,4,2024,6,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,11,0.08333333333333333,34,0,0,0
3,3,1,1,0,59,7.3,21,7,3,2,5,1,1,43.0,1,1,2023,6,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,0.125,17,1,0,1
9,7,3,0,0,85,36.4,9,13,2,3,5,6,1,65.0,4,2,2024,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,19,0.0,23,0,0,2
4,6,4,1,1,69,42.7,27,8,6,4,5,6,1,50.0,1,1,2025,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,14,0.13333333333333333,23,0,0,2
6,11,1,1,1,70,71.8,26,9,9,6,6,10,1,11.0,6,2,2025,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,18,0.10526315789473684,30,0,0,2
1,4,1,0,0,35,54.3,22,2,4,0,0,5,0,0.0,4,2,2024,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,0.0,6,0,0,1
0,4,1,0,0,39,36.4,26,12,10,10,1,5,0,0.0,12,4,2025,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5,0.0,33,0,0,1
0,4,1,0,0,0,49.8,24,13,12,6,4,3,0,0.0,8,3,2025,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0.0,35,0,0,0
1,0,0,0,0,0,36.4,11,1,10,0,2,9,0,0.0,8,3,2025,5,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,13,0,0,0
4,9,4,0,1,48,56.3,12,15,3,3,5,5,0,0.0,5,2,2024,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,17,0.05555555555555555,26,0,0,1
6,2,1,1,1,43,41.5,6,1,13,1,6,6,1,50.0,8,3,2024,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,9,0.2,21,0,0,1
6,11,2,1,0,64,36.4,25,7,2,8,6,1,1,79.0,7,3,2023,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,19,0.05,23,0,0,1
5,6,0,0,0,9,42.6,0,16,9,4,4,10,1,83.0,6,2,2025,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0.0,33,0,0,0
4,7,2,1,1,36,62.7,5,18,6,7,2,9,0,0.0,5,2,2023,5,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,13,0.14285714285714285,33,0,0,1
5,5,3,0,1,52,5.4,9,4,9,7,3,8,0,0.0,4,2,2023,4,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,13,0.07142857142857142,23,1,0,1
3,11,0,0,0,26,69.9,1,1,0,1,2,8,1,75.0,11,4,2025,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,14,0.0,4,0,0,0
4,10,3,0,0,24,36.4,1,6,15,4,4,10,0,0.0,12,4,2024,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,17,0.0,29,0,0,0
5,8,1,0,0,27,47.0,16,10,1,1,5,5,0,0.0,1,1,2024,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,14,0.0,17,0,0,0
3,0,1,1,0,13,26.4,8,13,2,10,7,10,0,0.0,3,1,2024,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,0.2,32,0,0,0
0,2,1,1,0,25,53.3,2,2,8,6,0,7,1,44.0,1,1,2023,6,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0.25,16,0,0,0
4,6,0,0,1,19,41.6,16,19,13,1,4,3,0,0.0,11,4,2023,6,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,10,0.09090909090909091,37,0,0,0
5,0,4,0,0,0,7.7,3,13,8,1,0,9,1,73.0,12,4,2025,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,0.0,22,1,0,0
1,1,1,0,0,0,40.3,30,8,6,8,7,6,0,0.0,5,2,2023,3,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0.0,29,0,1,0
5,5,1,1,1,36,64.9,8,20,2,8,4,7,0,0.0,9,3,2024,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11,0.16666666666666666,34,0,0,1
3,9,3,1,1,56,6.8,3,10,2,1,4,6,1,78.0,10,4,2024,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,15,0.125,17,1,0,1
6,8,3,1,1,71,37.3,26,11,15,1,2,3,0,0.0,11,4,2025,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,17,0.1111111111111111,29,0,0,2
2,2,3,1,0,15,36.4,6,13,0,8,6,4,1,41.0,6,2,2025,3,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7,0.125,27,0,0,0
6,4,2,0,0,15,36.4,21,6,12,9,1,10,1,31.0,6,2,2024,5,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0.0,28,0,0,0
7,8,2,0,1,17,56.2,15,9,4,7,0,6,1,26.0,7,3,2023,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,17,0.05555555555555555,20,0,0,0
5,4,1,1,0,61,68.4,3,15,0,3,7,8,0,0.0,7,3,2024,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,10,0.09090909090909091,25,0,0,1
0,6,2,0,0,49,12.1,21,17,9,8,5,7,0,0.0,7,3,2024,5,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,0.0,39,1,0,1
7,13,1,1,0,83,36.4,24,17,10,7,4,3,0,0.0,8,3,2023,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,21,0.045454545454545456,38,0,0,2
0,1,3,1,1,54,39.1,1,5,1,9,4,9,0,0.0,12,4,2023,6,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0.4,19,0,0,1
1,4,0,0,1,0,36.4,9,16,15,9,4,3,1,8.0,12,4,2025,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0.16666666666666666,44,0,0,0
6,13,4,1,1,71,36.4,23,12,15,5,5,7,0,0.0,7,3,2025,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,23,0.08333333333333333,37,0,0,2
3,0,1,0,0,26,2.3,7,10,5,7,4,8,0,0.0,9,3,2023,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0.0,26,1,0,0
4,6,0,0,1,72,66.6,5,4,1,5,2,4,1,24.0,4,2,2024,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,10,0.09090909090909091,12,0,0,2
4,5,2,0,0,16,36.9,11,2,9,7,2,6,0,0.0,6,2,2023,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,11,0.0,20,0,0,0
2,2,2,1,0,52,3.4,25,18,6,1,5,8,0,0.0,1,1,2024,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,6,0.14285714285714285,30,1,0,1
1,9,1,1,0,43,62.2,24,14,3,6,3,2,1,47.0,9,3,2024,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,11,0.08333333333333333,26,0,0,1
0,9,3,1,0,28,66.7,19,0,7,2,1,2,0,0.0,12,4,2023,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,12,0.07692307692307693,10,0,0,0
1,4,0,0,1,8,59.6,23,3,6,2,6,6,0,0.0,3,1,2023,6,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0.16666666666666666,17,0,0,0
0,3,0,0,0,10,25.9,29,6,5,2,2,6,1,73.0,7,3,2024,5,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0.0,15,0,0,0
7,2,1,0,0,0,43.8,12,11,13,8,1,8,0,0.0,3,1,2024,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,10,0.0,33,0,0,0
5,4,0,0,1,2,36.4,16,0,1,0,3,3,1,9.0,6,2,2024,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,0.1,4,0,0,0
5,3,3,0,1,42,46.9,16,16,9,1,0,6,0,0.0,10,4,2025,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,11,0.08333333333333333,26,0,0,1
4,6,0,0,0,56,36.4,26,12,10,5,4,2,1,84.0,7,3,2025,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,10,0.0,31,0,0,1
4,4,1,0,0,7,22.1,19,3,5,8,0,9,0,0.0,4,2,2023,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0.0,16,1,0,0
3,1,0,0,0,0,54.1,17,9,0,8,3,7,0,0.0,9,3,2024,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0.0,20,0,0,0
4,13,3,0,1,34,61.8,17,15,5,7,1,2,0,0.0,6,2,2024,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,20,0.047619047619047616,28,0,0,1
4,5,2,0,0,24,65.3,24,18,0,4,0,7,0,0.0,7,3,2024,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,11,0.0,22,0,0,0
2,2,0,0,0,35,26.9,10,6,12,7,3,2,0,0.0,11,4,2025,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0.0,28,0,0,1
5,8,2,0,0,28,38.5,16,15,8,1,5,2,0,0.0,10,4,2023,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,15,0.0,29,0,0,0
3,0,2,0,0,14,36.4,1,9,6,4,7,1,1,57.0,7,3,2025,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5,0.0,26,0,0,0
0,6,3,0,0,27,36.4,20,7,4,9,3,1,0,0.0,10,4,2024,4,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9,0.0,23,0,0,0
10,12,2,1,1,44,20.1,6,6,15,3,1,3,0,0.0,1,1,2024,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,24,0.08,25,1,0,1
3,12,1,1,0,63,39.0,5,4,6,3,7,6,1,74.0,8,3,2025,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,16,0.058823529411764705,20,0,0,1
3,4,1,1,1,0,16.0,7,20,14,8,7,3,0,0.0,8,3,2023,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,8,0.2222222222222222,49,1,0,0
4,4,2,0,0,48,10.1,3,14,12,9,1,4,0,0.0,7,3,2023,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10,0.0,36,1,0,1
4,6,3,1,0,48,45.6,7,8,9,2,6,9,1,32.0,9,3,2025,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,13,0.07142857142857142,25,0,0,1
6,14,4,0,1,55,36.4,27,7,3,10,5,2,0,0.0,5,2,2025,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,24,0.04,25,0,0,1
1,9,1,1,1,48,29.6,11,3,11,10,6,9,0,0.0,5,2,2025,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,11,0.16666666666666666,30,0,0,1
6,11,2,1,0,64,47.5,1,5,14,5,7,9,1,57.0,7,3,2025,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,19,0.05,31,0,0,1
1,4,1,1,1,1,57.4,3,19,7,1,1,10,0,0.0,11,4,2023,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6,0.2857142857142857,28,0,0,0
4,0,0,0,0,0,36.4,4,7,4,10,4,5,1,83.0,8,3,2025,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,4,0.0,25,0,0,0
4,4,2,1,1,40,63.2,5,20,5,7,5,6,0,0.0,6,2,2023,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,10,0.18181818181818182,37,0,0,1
0,2,2,0,0,14,36.4,24,6,12,3,3,6,0,0.0,6,2,2023,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0.0,24,0,0,0
9,8,2,1,0,85,36.4,26,14,6,9,5,5,1,90.0,10,4,2023,6,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,19,0.05,34,0,0,2
2,1,2,0,0,26,56.0,10,20,4,9,6,3,0,0.0,12,4,2025,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0.0,39,0,0,0
6,1,3,1,1,22,36.4,10,10,6,5,1,3,0,0.0,9,3,2024,6,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10,0.18181818181818182,22,0,0,0
7,9,3,0,1,25,65.2,27,16,9,10,1,6,1,9.0,6,2,2023,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,19,0.05,36,0,0,0
2,6,4,0,1,66,36.4,14,3,14,9,1,2,1,66.0,12,4,2024,5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,12,0.07692307692307693,27,0,0,1
4,4,2,1,0,21,33.6,30,11,15,10,3,10,0,0.0,2,1,2025,6,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,10,0.09090909090909091,39,0,1,0
8,12,5,1,1,92,61.6,20,4,4,9,4,10,1,74.0,12,4,2023,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,25,0.07692307692307693,21,0,0,2
2,4,0,0,0,17,21.0,10,6,4,3,6,9,0,0.0,2,1,2023,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6,0.0,19,1,0,0
9,4,2,0,1,20,17.7,13,6,7,6,5,4,1,17.0,5,2,2025,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,15,0.0625,24,1,0,0
0,1,1,0,1,61,11.8,20,16,2,7,1,2,0,0.0,10,4,2024,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0.3333333333333333,26,1,0,1
5,4,2,0,1,32,36.4,24,2,7,8,7,7,1,26.0,2,1,2023,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,11,0.08333333333333333,24,0,0,0
3,5,0,0,1,19,26.1,2,7,3,2,7,5,0,0.0,12,4,2025,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,8,0.1111111111111111,19,0,0,0
5,10,4,1,1,50,10.2,27,17,14,3,3,9,0,0.0,8,3,2024,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,19,0.1,37,1,0,1
1,0,0,0,0,5,29.6,13,9,4,8,1,2,0,0.0,9,3,2024,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.0,22,0,0,0
2,7,0,0,0,28,36.4,22,7,0,1,1,6,0,0.0,7,3,2025,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,0.0,9,0,0,0
2,2,2,1,0,53,36.4,4,9,0,9,2,5,1,85.0,10,4,2024,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,6,0.14285714285714285,20,0,0,1
10,6,0,0,0,29,42.8,29,6,5,7,2,9,1,56.0,9,3,2023,6,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,16,0.0,20,0,0,0
4,14,1,1,0,99,10.1,30,11,9,9,6,4,1,38.0,7,3,2024,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,19,0.05,35,1,1,2
7,7,1,1,1,71,36.4,28,11,0,5,6,10,1,27.0,3,1,2025,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,15,0.125,22,0,0,2
5,16,2,1,0,82,36.4,7,6,15,0,6,2,0,0.0,6,2,2025,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,23,0.041666666666666664,27,0,0,2
1,3,4,1,1,9,21.3,25,0,6,3,7,6,0,0.0,3,1,2024,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,8,0.2222222222222222,16,1,0,0
0,9,2,0,1,42,29.8,10,7,9,1,6,2,1,77.0,9,3,2024,3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,11,0.08333333333333333,23,0,0,1
1,5,3,0,0,0,36.4,11,13,11,6,4,5,1,73.0,6,2,2023,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,9,0.0,34,0,0,0
5,1,1,0,1,20,2.3,30,6,1,0,7,5,0,0.0,10,4,2025,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0.125,14,1,1,0
0,0,2,0,0,17,34.9,30,10,3,0,6,9,0,0.0,1,1,2025,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0.0,19,0,1,0
5,7,0,0,1,21,36.4,7,1,2,8,2,10,1,12.0,10,4,2023,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,0.07692307692307693,13,0,0,0
8,6,3,1,0,34,67.9,8,17,13,9,0,6,0,0.0,7,3,2023,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,17,0.05555555555555555,39,0,0,1
